カテゴリー,問題番号,重要度,問題,選択肢,正解,解説
不服申立て、取消しの訴え,59-25-1,A,税関長が、輸入されようとする貨物のうちに風俗を害すべき物品に該当すると認めるのに相当の理由がある貨物があるとして、当該貨物を輸入しようとする者に対し、その旨を通知した場合においては、その通知の取消しの訴えを行おうとする者は、当該通知についての審査請求に対する裁決を経た後でなければ、当該取消しの訴えを提起することができない。,○×,○,"税関長の処分については、原則として、審査請求して裁決を経なくてもいきなり取消しの訴えを提起することができる。しかし、輸入されようとする貨物のうちに風俗を害すべき物品に該当すると認めるのに相当の理由がある貨物があるとして、当該貨物を輸入しようとする者に対し、その旨を通知した場合においては、その通知の取消しの訴えを行おうとする者は、当該通知についての審査請求に対する裁決を経た後でなければ、当該取消しの訴えを提起することができない(関93条2号、69条の11第1項7号、3項)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-4.取消しの訴え]"
不服申立て、取消しの訴え,59-25-2,A,関税の徴収に関する税関長の処分に不服がある者は、再調査の請求をすることができる。,○×,○,"関税の徴収に関する税関長の処分は、関税法の規定により税関長が税関の名においてする処分であるから、不服がある者は、再調査の請求ができる(関89条1項、関通89-1(1))。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-1.税関長の処分と不服申立て-（1）税関長の処分、第2編（関税法）-第21章（不服申立て、取消しの訴え）-2.再調査の請求]"
不服申立て、取消しの訴え,59-25-3,A,関税法の規定による税関長の処分についての審査請求は、当該処分（当該処分について再調査の請求をしたときは、当該再調査の請求についての決定）があった日の翌日から起算して1年を経過した場合、又は当該処分があったことを知った日の翌日から起算して3月（当該処分について再調査の請求をしたときは、当該再調査の請求についての決定があったことを知った日の翌日から起算して1月）を経過した場合には、正当な理由があるときを除き、することができない。,○×,○,"関税法の規定による税関長の処分についての審査請求は、当該処分（当該処分について再調査の請求をしたときは、当該再調査の請求についての決定）があった日の翌日から起算して1年を経過した場合、又は当該処分があったことを知った日の翌日から起算して3月（当該処分について再調査の請求をしたときは、当該再調査の請求についての決定があったことを知った日の翌日から起算して1月）を経過した場合には、正当な理由があるときを除き、することができない(行政不服審査法18条1項、2項)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-3.審査請求]"
不服申立て、取消しの訴え,59-25-4,A,関税法の規定による税関長の処分について審査請求があった場合は、財務大臣は、当該審査請求が不適法であり、却下するときであっても、関税等不服審査会に諮問しなければならない。,○×,×,"審査請求があったとき、財務大臣は、原則として関税等不服審査会に諮問しなければならないが、当該審査請求が不適法であり、却下するときは、しなくてよい(関91条2号、関令82条)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-3.審査請求]"
不服申立て、取消しの訴え,59-25-5,A,関税法の規定による税関職員の処分は、再調査の請求に関する規定の適用に関しては、当該税関職員の属する税関の税関長がした処分とみなされる。,○×,○,"再調査の請求に関する規定の適用に関しては、税関職員が行った処分はその職員が属する税関の税関長が行った処分とみなす(関89条2項)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-1.税関長の処分と不服申立て-（1）税関長の処分、第2編（関税法）-第21章（不服申立て、取消しの訴え）-2.再調査の請求]"
罰則（関税法）,59-26-1,C,輸入者から依頼を受けた通関業者が、当該依頼に基づいて輸入申告を代理した場合において、当該輸入申告に係る関税法第105条第1項（税関職員の権限）の規定による税関職員の質問に対して偽りの陳述をした場合であっても、当該通関業者は同法の規定に基づき罰せられることはない。,○×,×,"関税法105条1項(税関職員の権限)の規定による税関職員の質問に対して偽りの陳述をした者は、1年以下の拘禁刑又は50万円以下の罰金に処せられることがある(関114条の2第16号)。「関税法105条1項(税関職員の権限)の規定による税関職員の質問に対して偽りの陳述をした者」が対象であるから、輸入申告を代理した通関業者であっても、この者に当たるなら罰せらせる。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（5）その他の罪-③税関職員の質問に答弁しない等の罪]"
罰則（関税法）,59-26-2,C,輸入の許可を受けるべき貨物について当該許可を受けないで当該貨物を輸入した者は、当該貨物の価格の5倍が1,000万円を超える場合であっても、1,000万円を超える罰金に処せられることはない。,○×,×,"輸入の許可を受けるべき貨物について当該許可を受けないで当該貨物を輸入した者は、5年以下の拘禁刑若しくは1,000万円以下の罰金に処し、又はこれを併科する。ただし、当該犯罪に係る貨物の価格の5倍が1,000万円を超えるときは、罰金は、当該価格の5倍以下とする(関111条1項、2項)。つまり「貨物の価格×5」が1,000万円を超えるとき（つまり貨物の価格が200万円を超えるとき。）は、1,000万円以下の罰金ではなく「貨物の価格×5」以下の罰金となるので、1,000万円を超える罰金に処せられることがある。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（3）無許可輸出入等の罪]"
罰則（関税法）,59-26-3,C,税関長の許可を受けないで輸入された金の地金について、その情を知っているが、無償で取得した者は、関税法の規定に基づき罰せられることはない。,○×,×,"税関長の輸入の許可を受けるべき貨物につき許可を受けずに輸入することは無許可輸入の罪であり(関111条1項)、情を知ってこの犯罪に係る貨物を有償又は無償で取得した者は、関税法の規定に基づき罰せられる(関112条1項、3項)。そうすると、税関長の許可を受けないで輸入された金の地金について、その情を知って無償で取得した者は、関税法の規定に基づき罰せられることがある。無償での取得だからといって罰せられないわけではない。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（3）無許可輸出入等の罪、（4）密輸貨物の運搬等の罪]"
罰則（関税法）,59-26-4,C,重大な過失により関税法第32条に規定する税関長の許可を受けないで保税地域にある外国貨物を見本として一時持ち出した者は、同法の規定に基づき罰せられることがある。,○×,○,"保税地域において許可を受けずに外国貨物を見本として一時持ち出した者は、関税法の規定に基づき罰せられることがある(関115条の2第6号、32条)。重大な過失によりこの罪を犯した者も、関税法の規定に基づき罰せられることがある(関116条)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（5）その他の罪-④保税地域等に関する罪]"
罰則（関税法）,59-26-5,C,輸入してはならない貨物である覚醒剤を外国貨物のまま保税運送した者であっても、当該覚醒剤が輸入の目的以外の目的で本邦に到着したものである場合には、関税法の規定に基づき罰せられることはない。,○×,×,"輸入してはならない貨物である覚醒剤を外国貨物のまま保税運送した者であって、当該覚醒剤が輸入の目的以外の目的で本邦に到着したものである場合には、関税法の規定に基づき罰せられる(関109条の2第1項)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（1）輸出入してはならない貨物を輸出入する等の罪-③輸入してはならない貨物を保税地域に置き、又は外国貨物のまま運送する罪]"
NACCS法,59-27-1,A,通関業者は、電子情報処理組織（NACCS）を使用して他人の依頼による輸入申告を行う場合には、その申告の入力の内容を通関士に審査させ、当該通関士にその通関士識別符号を使用させて審査をした旨を入力させるものとされている。,○×,○,"通関業者は、NACCSを使用して他人の依頼による輸入申告を行う場合、NACCSに入力する内容を通関士に審査させなければならない(NACCS法5条、業14条、業令6条1号、業2条1号イ(1)(一))。また、通関業者は、審査した通関士にその通関士識別符号を使用させて、審査をした旨を入力させる(NACCS規4条)。
[参照　第4編（NACCS法）-4.通関士の審査]"
NACCS法,59-27-2,A,通関士は、電子情報処理組織（NACCS）を使用して行われる輸入申告の内容を審査する場合には、その申告の入力の内容を紙面又は電子情報処理組織（NACCS）に係る入出力装置の表示装置に出力して行うものとされてる。,○×,○,"通関業者は、NACCSを使用して他人の依頼による輸入申告を行う場合、NACCSに入力する内容を通関士に審査させなければならない(NACCS法5条、業14条、業令6条1号、業2条1号イ(1)(一))。この場合、申告の入力の内容を紙面又はNACCSに係る入出力装置の表示装置に出力して行う(NACCS令6条)。
[参照　第4編（NACCS法）-4.通関士の審査]"
NACCS法,59-27-3,A,関税関係法令以外の法令の規定により輸入に関して許可を必要とする貨物について、輸入申告の際に行う関税法第70条第1項の規定による税関への証明は、電子情報処理組織（NACCS）を使用して行うことができる。,○×,○,"NACCSを使用して行うことができる(NACCS法2条2号イ、NACCS令1条1項1号、別表44号)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,59-27-4,A,輸出貿易管理令第2条第1項（輸出の承認）の規定による経済産業大臣の承認の申請は、電子情報処理組織（NACCS）を使用して行うことができる。,○×,○,"NACCSを使用して行うことができる(NACCS法2条2号イ、NACCS令1条5項3号)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,59-27-5,A,通関業法第22条第3項の規定により毎年1回財務大臣に対して行う報告書の提出は、電子情報処理組織（NACCS）を使用して行うことができない。,○×,×,"NACCSを使用して行うことができる(NACCS法2条2号イ、NACCS令1条1項1号、別表95号)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
輸入してはならない貨物,59-28-1,A,拳銃は、他の法令の規定により輸入することができることとされている者が当該他の法令の定めるところにより輸入するものを除き、輸入してはならない貨物に該当する。,○×,○,"拳銃は、他の法令の規定により輸入することができることとされている者が当該他の法令の定めるところにより輸入するものを除き、輸入してはならない貨物に該当する(関69条の11第1項2号)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-1.対象貨物と税関長の措置-（3）武器、危険物のグループ（③から⑦）]"
輸入してはならない貨物,59-28-2,B,税関長が、輸入されようとする貨物のうちに風俗を害すべき物品及び児童ポルノに該当すると認めるのに相当の理由がある貨物があるとして、当該貨物を輸入しようとする者に対し、その旨を通知した場合には、その通知を受けた者は、当該通知に係る風俗を害すべき物品及び児童ポルノについて、自発的に関税法第75条の規定による積戻しを行うことができることとされている。,○×,×,"この場合、風俗を害すべき物品については自発的に積戻しできるが、児童ポルノについては積戻しはできない(関69条の11第3項、関通69の11-3(3))。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-1.対象貨物と税関長の措置-（7）税関長の措置]"
輸入してはならない貨物,59-28-3,A,税関長は、輸入されようとする貨物のうちに実用新案権を侵害する物品に該当する貨物があると思料するときは、当該貨物が実用新案権を侵害する物品に該当するか否かについての認定手続を執らなければならない。,○×,○,"税関長は、輸出入する貨物の中に実用新案権を侵害する物品に該当する貨物があると思料するときは、認定手続を執らなければならない(関69条の12第1項、69条の11第1項9号)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸入してはならない貨物,59-28-4,A,税関長は、輸入されようとする貨物が意匠権を侵害する物品に該当するか否かについての認定手続を執る場合には、当該貨物に係る意匠権者及び当該貨物を輸入しようとする者に対し、当該貨物について認定手続を執る旨を通知しなければならない。,○×,○,"税関長は、輸入されようとする貨物が意匠権を侵害する物品に該当するか否かについての認定手続を執る場合には、当該貨物に係る意匠権者及び当該貨物を輸入しようとする者に対し、当該貨物について認定手続を執る旨を通知しなければならない(関69条の12第1項)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸入してはならない貨物,59-28-5,B,著作権者からの輸入差止申立てに係る貨物についての認定手続において、当該貨物を輸入しようとする者が、当該貨物が著作権を侵害する物品に該当するか否かを争う場合には、認定手続開始通知を受けた日から起算して10日（行政機関の休日の日数は、算入しない。）を経過する日までに、その争う旨を記載した書面を税関長に提出しなければならない。,○×,○,"輸入差止申立てがあったときの認定手続においては、認定手続開始通知を受けた日から起算して10日（行政機関の休日の日数は、算入しない。）を経過する日までに、その争う旨を記載した書面を税関長に提出しなければならない旨を輸入者へ通知し、その日までに通知を受けた輸入者から争う旨の書面の提出がない場合、税関長は、証拠を提出し、及び意見を述べる機会を与えることを要しない(簡素化手続 関令62条の16第1項、5項5号)。つまり、輸入者が争う場合には、その日までに争う旨を記載した書面を税関長に提出しなければならない。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,59-29-1,A,税関長は、輸出されようとする貨物のうちに商標権を侵害する物品に該当する貨物があると思料するときは、当該貨物が商標権を侵害する物品に該当するか否かについての認定手続を執らなければならない。,○×,○,"税関長は、輸出する貨物の中に商標権を侵害する物品に該当する貨物があると思料するときは、認定手続を執らなければならない(関69条の3第1項、69条の2第1項3号)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,59-29-2,A,税関長は、輸出されようとする貨物が特許権を侵害する貨物に該当するか否かについての認定手続において、その認定をするために必要があると認めるときは、当該認定手続に係る貨物が当該貨物に係る特許権者の特許権を侵害する物品に該当するか否かに関し、技術的範囲についての意見を特許庁長官に求めることができる。,○×,○,"税関長は、特許権を侵害する貨物に該当するか否かについての認定手続において、その認定をするために必要があると認めるときは、当該認定手続に係る貨物が当該貨物に係る特許権者の特許権を侵害する物品に該当するか否かに関し、技術的範囲についての意見を特許庁長官に求めることができる(関69条の7第9項)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,59-29-3,B,輸出差止申立てに係る商標権を侵害する物品に該当するか否かについての認定手続において、認定手続開始通知を受けた輸出者が、当該通知を受けた日から起算して10日（行政機関の休日の日数は、算入しない。）を経過する日までに、輸出しようとする貨物が当該物品に該当するか否かについて争う旨を記載した書面を税関長に提出しない場合には、当該税関長は輸出者に証拠を提出する機会を与えることを要しない。,○×,×,"輸入差止申立てがあったときの認定手続においては、このような簡素化手続の規定が存在するものの(関令62条の16第1項、5項5号)、輸出してはならない貨物の認定手続においては、簡素化手続は存在しない。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,59-29-4,A,輸出差止申立てをしようとする特許権者は、自己の権利の内容、自己の権利を侵害すると認める貨物の品名、当該貨物が自己の権利を侵害すると認める理由、その申立てが効力を有する期間として希望する期間、その他参考となるべき事項を記載した申立書に、その侵害の事実を疎明するために必要な証拠を添えて、税関長に提出しなければならない。,○×,○,"輸出差止申立てをしようとする特許権者は、自己の権利の内容、自己の権利を侵害すると認める貨物の品名、当該貨物が自己の権利を侵害すると認める理由、その申立てが効力を有する期間として希望する期間、その他参考となるべき事項を記載した申立書に、その侵害の事実を疎明するために必要な証拠を添えて、税関長に提出しなければならない(関令62条の3)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-3.輸出入差止申立て-（2）差止申立て]"
輸出してはならない貨物,59-29-5,A,回路配置利用権を侵害する物品は、輸出してはならない貨物に該当しない。,○×,○,"回路配置利用権を侵害する物品は、輸出してはならない貨物に該当しない(関69条の2第1項参照)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-1.対象貨物と税関長の措置-（6）知的財産侵害物品のグループ（⑪から⑬）]"
特殊関税,59-30-1,B,関税定率法第8条に規定する不当廉売関税に関して、輸出者と連合している輸入者による輸入された貨物の国内における販売が、当該貨物の輸出のための販売価格及び正常価格より低い価格で行われる場合には、当該販売を不当廉売された貨物の輸入とみなすこととされている。,○×,○,"輸出者と連合している輸入者による輸入された貨物の国内における販売が、当該貨物の輸出のための販売価格及び正常価格より低い価格で行われる場合には、当該販売を不当廉売された貨物の輸入とみなす(関率8条36項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（1）不当廉売関税を課すための要件]"
特殊関税,59-30-2,B,関税定率法第8条に規定する不当廉売関税に関して、政府は、関税定率法第8条第5項の規定による調査が開始された日から60日を経過する日以後において、その調査の完了前においても、十分な証拠により、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に実質的な損害を与える事実を推定することができ、当該本邦の産業を保護するため必要があると認められるときは、同条第9項の規定により、暫定的な関税を課することができる。,○×,○,"政府は、調査が開始された日から60日を経過する日以後において、その調査の完了前においても、十分な証拠により、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に実質的な損害を与える事実を推定することができ、当該本邦の産業を保護するため必要があると認められるときは、暫定的な関税を課することができる(関率8条9項1号)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（5）調査開始から指定までの手続-③暫定措置]"
特殊関税,59-30-3,B,関税定率法第8条に規定する不当廉売関税に関して、関税定率法第8条第1項に規定する正常価格には、その輸入貨物の供給国から本邦以外の国に輸出される当該輸入貨物と同種の貨物の輸出のための販売価格がある場合には、当該供給国における消費に向けられる当該輸入貨物と同種の貨物の通常の商取引における価格があり、かつ、当該価格を正常価格として用いることが適当であると認められるときであっても、当該輸出のための販売価格を用いることとされている。,○×,×,"供給国（輸出国のこと。）における消費に向けられる同種の貨物の通常の商取引における価格があり、かつ、当該価格を正常価格として用いることが適当であると認められるときは、当該価格を正常価格とするのであり、供給国から本邦以外の国に輸出される同種の貨物の輸出のための販売価格を正常価格とするのではない(不当廉売関税に関する政令2条2項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（1）不当廉売関税を課すための要件]"
特殊関税,59-30-4,B,関税定率法第8条に規定する不当廉売関税に関して、関税定率法第8条第5項の規定による調査が開始された場合において、当該調査に係る貨物の輸出者は、政府に対し、当該貨物の不当廉売の本邦の産業に及ぼす有害な影響が除去されると認められる価格に当該貨物の価格を修正する旨の約束又は当該貨物の輸出を取りやめる旨の約束の申出をすることができる。,○×,○,"不当廉売関税に関して政府の調査が開始された場合において、当該調査に係る貨物の輸出者は、政府に対し、当該貨物の不当廉売の本邦の産業に及ぼす有害な影響が除去されると認められる価格に当該貨物の価格を修正する旨の約束又は当該貨物の輸出を取りやめる旨の約束の申出をすることができる(関率8条7項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（5）調査開始から指定までの手続-②約束の申出]"
特殊関税,59-30-5,B,関税定率法第8条に規定する不当廉売関税に関して、政府は、関税定率法第8条第5項の規定による調査を行った結果、不当廉売された貨物の輸入が本邦の産業に実質的な損害を与える事実があり、当該本邦の産業を保護するため必要があると認められるときは、貨物、当該貨物の供給者又は供給国及び５年以内の期間を指定し、不当廉売関税を課することができる。,○×,○,"不当廉売関税に関して政府が調査を行った結果、不当廉売された貨物の輸入が本邦の産業に実質的な損害を与える事実があり、当該本邦の産業を保護するため必要があると認められるときは、貨物、当該貨物の供給者又は供給国及び５年以内の期間を指定し、不当廉売関税を課することができる(関率8条1項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（3）指定、第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-2.相殺関税-（3）指定]"
