カテゴリー,問題番号,重要度,問題,選択肢,正解,解説
外国為替及び外国貿易法,51-28-1,B,一時的に出国する者が、現に使用中の銃砲を携帯して輸出する場合には、経済産業大臣の輸出の許可を要しない。,○×,×,"銃砲は輸出令別表1の1の項の中欄に掲げる貨物であり、輸出する場合には、原則として経済産業大臣の輸出許可を要する(外為法48条1項、輸出令1条1項)。また、一時的に出国する者が携帯して輸出する物品は特例の対象となっていない(輸出令4条1項1号)。したがって、本問は誤りとなる。
なお、仮に特例の対象であったとしても、輸出令別表1の1の項の中欄に掲げる貨物であれば特例の例外の対象となり輸出許可を要する(輸出令4条1項)。特例の例外が適用されない物品もあるが、一時的に出国する者が携帯して輸出する貨物はそれに該当しないので(輸出令4条1項、2号ホ、通商産業省告示746号)、このことが分かっていれば、特例の対象となっているかどうか判断できなくても本問は正解できる。
[参照　第6編（外国為替及び外国貿易法）-2.輸出の規制-（1）輸出許可-②輸出許可を要する場合（原則）、③輸出許可が不要な場合（特例）、④輸出許可を要する場合（特例の例外）]"
外国為替及び外国貿易法,51-28-2,B,外国貿易船が自己の用に供する船用品として貨物を輸出しようとする場合には、当該貨物の種類にかかわらず経済産業大臣の輸出の許可を要しない。,○×,×,"外国貿易船が自己の用に供する船用品を輸出しようとする場合は、特例の対象となり経済産業大臣の輸出の許可は不要となる(輸出令4条1項2号イ、2項2号イ)。しかし、それが輸出令別表1の1の項の中欄（兵器）に該当する物品なら、特例の例外の対象となり経済産業大臣の輸出の許可を要することがある(輸出令4条1項)。
[参照　第6編（外国為替及び外国貿易法）-2.輸出の規制-（1）輸出許可-②輸出許可を要する場合（原則）、③輸出許可が不要な場合（特例）、④輸出許可を要する場合（特例の例外）]"
外国為替及び外国貿易法,51-28-3,B,税関長は、輸出貿易管理令第2条第1項(輸出の承認)の規定による輸出の承認の有効期間を延長することができる。,○×,○,"経済産業大臣の輸出の承認の有効期間は、その承認をした日から6月であるが、経済産業大臣は、特に必要があると認めるときは、当該承認について、6月と異なる有効期間を定め、 又はその有効期間を延長することができる(輸出令8条)。そして、この延長する権限については、経済産業大臣の指示する範囲内で税関長に委任されているので、税関長も延長することができる(輸出令12条2号ニ)。
[参照　第6編（外国為替及び外国貿易法）-2.輸出の規制-（3）手続]"
外国為替及び外国貿易法,51-28-4,B,本邦から輸出された輸出貿易管理令別表第1に掲げる貨物を本邦で修理するために輸入し、当該修理を行った後に再輸出する場合には、当該再輸出が有償で行われるときであっても、経済産業大臣の輸出の許可を要しない。,○×,×,"輸出令別表1の中欄に掲げる貨物を輸出する場合は、原則として経済産業大臣の輸出許可を要する(輸出令1条1項、3項)。しかし、経済産業大臣の輸出許可が不要となる特例として、無償で輸出すべきものとして無償で輸入した貨物であって、経済産業大臣が告示で定めるものというものが存在する(輸出令4条1項2号ホ)。この具体例として挙げられているものの1つに、本邦から輸出された貨物であって、本邦において修理された後再輸出されるものがある(通商産業省746号 1号1の項)。そうすると、「当該再輸出が有償で行われるときであっても」という部分は誤りであり「当該再輸出が無償で行われるときは」が正しい。
[参照　第6編（外国為替及び外国貿易法）-2.輸出の規制-（1）輸出許可-③輸出許可が不要な場合（特例）]"
外国為替及び外国貿易法,51-28-5,B,物品の一時輸入のための通関手帳に関する通関条約(ATA条約)に規定するATAカルネにより輸入された貨物であって、当該ATAカルネにより輸出されるものにあっては、当該貨物の種類にかかわらず経済産業大臣の輸出の承認を要しない。,○×,×,"物品の一時輸入のための通関手帳に関する通関条約（ATA条約）に規定するATAカルネにより輸入された貨物であって、当該ATAカルネにより輸出されるものは、輸出承認の特例の対象であるため経済産業大臣の輸出の承認を要しない(輸出令4条3項2号、別表5の14号、通商産業省告示742号 1号6の項)。しかし、選別又は加工していないダイヤモンド等、この特例の対象とならない物品もあるので、その物品に該当する場合は輸出承認を要する(輸出令4条3項2号)。また、特例の対象であっても、特例の例外の対象に該当した場合は輸出承認を要する(輸出令4条3項)。したがって、「当該貨物の種類にかかわらず経済産業大臣の輸出の承認を要しない。」という部分が誤りとなる。
[参照　第6編（外国為替及び外国貿易法）-2.輸出の規制-（2）輸出承認-②輸出承認を要する場合（原則）、③輸出承認が不要な場合（特例）、④輸出承認を要する場合（特例の例外）]"
外国為替及び外国貿易法,51-29-1,B,経済産業大臣以外の政府機関が貨物の輸入を行う場合であっても、必ず経済産業大臣の輸入の承認を要する。,○×,×,"政府機関が経済産業大臣の定める貨物の輸入を行う場合は、輸入貿易管理令の規定を適用しない。ただし、経済産業大臣以外の政府機関は、その輸入について、あらかじめ経済産業大臣に協議しなければならない(輸入令19条1項)。
[参照　第6編（外国為替及び外国貿易法）-3.輸入の規制-（2）手続]"
外国為替及び外国貿易法,51-29-2,B,委託加工貿易契約による貨物の輸出について輸出貿易管理令第2条第1項第2号(輸出の承認)の規定による承認を受けた者が、その承認を受けたところに従って輸出した貨物を加工原材料として加工された貨物につき、当該承認を受けた日から3年以内に輸入する場合には、経済産業大臣の輸入の承認を要しない。,○×,×,"「3年」ではなく「1年」である(輸入令4条3項、輸入規3条)。
[参照　第6編（外国為替及び外国貿易法）-3.輸入の規制-（1）輸入承認-③輸入承認及び輸入割当てが不要な場合（特例、逆委託加工貿易）-ⅱ逆委託加工貿易]"
外国為替及び外国貿易法,51-29-3,B,貨物を輸入しようとする者は、当該貨物の輸入について輸入貿易管理令第9条第1項(輸入割当て)の規定による経済産業大臣の輸入割当てを受けたときは、当該貨物につき経済産業大臣の輸入の承認を受けることを要しない。,○×,×,"輸入割当てを要する貨物を輸入しようとする者は、経済産業大臣から輸入割当てを受けた後に、経済産業大臣の輸入の承認を受けることを要する(輸入令4条1項1号、9条1項)。
[参照　第6編（外国為替及び外国貿易法）-3.輸入の規制-（1）輸入承認-②輸入承認を要する場合（原則）-ⅱ輸入割当品目（IQ品目）]"
外国為替及び外国貿易法,51-29-4,B,輸入貿易管理令第4条第1項(輸入の承認)の規定による輸入の承認の有効期間は、経済産業大臣が特に必要があると認めた場合であって、有効期間を別に定め、又は輸入の承認の有効期間を延長したときを除き、その承認をした日から1年である。,○×,×,"「1年」ではなく「6月」である(輸入令5条1項)。
[参照　第6編（外国為替及び外国貿易法）-3.輸入の規制-（2）手続]"
外国為替及び外国貿易法,51-29-5,B,輸入貿易管理令第9条第1項の規定による経済産業大臣の輸入割当てを受けた者から輸入の委託を受けた者が、当該輸入割当てに係る貨物を輸入しようとする場合において、経済産業大臣の確認を受けたときは、あらためて輸入割当てを受けることを要しない。,○×,○,"輸入割当てを受けるべきものとして公表された品目の貨物を輸入しようとする者は、経済産業大臣に申請して、当該貨物の輸入に係る輸入割当てを受けた後でなければ、経済産業大臣による輸入の承認を受けることができない。ただし、輸入割当てを受けた者から輸入の委託を受けた者が当該貨物を輸入しようとする場合において、経済産業大臣の確認を受けたときは、改めて輸入割当てを受け直す必要はない(輸入令9条1項)。したがって、本問は正しい。
[参照　第6編（外国為替及び外国貿易法）-3.輸入の規制-（1）輸入承認-②輸入承認を要する場合（原則）-ⅱ輸入割当品目（IQ品目）]"
NACCS法,51-30-1,A,NACCS法において「電子情報処理組織」とは、輸出入・港湾関連情報処理センター株式会社の使用に係る電子計算機と税関その他の関係行政機関の使用に係る電子計算機及び当該関係行政機関以外の輸出入等関連業務を行う者の使用に係る電子計算機とを電気通信回線で接続した電子情報処理組織をいう。,○×,○,"NACCS法における「電子情報処理組織」とはNACCSのシステムのことであり、本問のように定義されている(NACCS法2条1項)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,51-30-2,A,関税法第70条第1項又は第2項(証明又は確認)の規定による証明は、電子情報処理組織を使用して行うことができる。,○×,○,"できる(NACCS令1条1項1号、別表44号)。 
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,51-30-3,A,NACCS法において「関税等」とは、関税、とん税、特別とん税及び輸入品に対する内国消費税の徴収等に関する法律第2条第1号(定義)に規定する内国消費税をいう。,○×,○,"NACCS法にいう「関税等」とは、関税、とん税、特別とん税、内国消費税を指す(NACCS法2条3号)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,51-30-4,A,関税法施行令第69条第1項(認定通関業者の認定の申請の手続等)の規定による申請書の提出は、電子情報処理組織を使用して行うことができる。,○×,○,"できる(NACCS令1条1項1号、別表57号の26)。 
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,51-30-5,B,電子情報処理組織を使用して行う申請及び処分通知については、情報通信技術を活用した行政の推進等に関する法律の規定の適用を受けることはない。,○×,×,"電子情報処理組織（NACCS）を使用して行う申請又は処分通知については、当該電子情報処理組織（NACCS）を、情報通信技術を活用した行政の推進等に関する法律（情報通信技術活用法）6条1項（電子情報処理組織による申請等）に規定する電子情報処理組織とみなして、情報通信技術活用法6条又は7条（電子情報処理組織による処分通知等）の規定を適用する(NACCS法3条1項)。
[参照　第4編（NACCS法）-2.NACCSを使用した申告等と処分通知等]"
