カテゴリー,問題番号,重要度,問題,選択肢,正解,解説
不服申立て、取消しの訴え,55-26-1,A,関税法又は他の関税に関する法律の規定による税関職員の処分に不服がある者は、再調査の請求をすることができる。,○×,○,"関税法又は他の関税に関する法律の規定による税関長の処分に不服がある者は、再調査の請求をすることができる(関89条1項)。そしてこのときこの法律又は他の関税に関する法律の規定による税関職員の処分は、当該職員の属する税関の税関長がした処分とみなす(関89条2項)。よって、関税法又は他の関税に関する法律の規定による税関職員の処分に不服がある者は、再調査の請求をすることができる。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-1.税関長の処分と不服申立て、2.再調査の請求]"
不服申立て、取消しの訴え,55-26-2,A,関税の確定又は徴収に関する処分の取消しの訴えは、当該処分についての審査請求に対する裁決を経ることなく、提起することができる。,○×,×,"関税の確定若しくは徴収に関する処分の取消しの訴えは、当該処分についての審査請求に対する裁決を経た後でなければ、提起することができない(審査請求前置 関93条1号)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-4.取消しの訴え]"
不服申立て、取消しの訴え,55-26-3,A,税関長が輸入されようとする貨物のうちに特許権を侵害する物品に該当する貨物があると認定して、当該貨物を輸入しようとする者に対し、その旨及びその理由を通知した場合において、当該通知の取消しの訴えを行おうとする者は、当該通知についての審査請求に対する裁決を経ることなく、当該取消しの訴えを提起することができる。,○×,○,"輸入してはならない貨物に該当すると認めるのに相当の理由がある旨の通知(関69条の11第3項)の取消しの訴えは、当該通知についての審査請求に対する裁決を経た後でなければ、提起することができないが(関93条2号)、この通知の対象となる輸入してはならない貨物は、公安又は風俗を害すべき書籍等と児童ポルノといった表現物に限られる(関69条の11第1項7号、8号)。したがって、特許権侵害物品であると認定した旨及びその理由の通知については、審査請求に対する採決を経た後でなくても取消しの訴えを提起できる。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-4.取消しの訴え]"
不服申立て、取消しの訴え,55-26-4,A,税関長が輸入されようとする貨物のうちに児童ポルノに該当すると認めるのに相当の理由がある貨物があるとして、当該貨物を輸入しようとする者に対し、その旨を通知した場合において、当該通知の取消しの訴えを行おうとする者は、当該通知についての審査請求に対する裁決を経た後でなければ、当該取消しの訴えを提起することができない。,○×,○,"輸入してはならない貨物に該当すると認めるのに相当の理由がある旨の通知(関69条の11第3項)の取消しの訴えは、当該通知についての審査請求に対する裁決を経た後でなければ、提起することができないが(関93条2号)、この通知の対象となる輸入してはならない貨物に、児童ポルノが挙げられている(関69条の11第1項7号、8号)。したがって、審査請求に対する採決を経た後でなければ、取消しの訴えを提起できない(審査請求前置)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-4.取消しの訴え]"
不服申立て、取消しの訴え,55-26-5,A,財務大臣は、関税法の規定による税関長の処分について審査請求があった場合において、その審査請求人から関税等不服審査会への諮問を希望しない旨の申出がされているときは、当該審査請求に参加する者から当該諮問をしないことについて反対する旨の申出がされている場合を除き、当該諮問をすることを要しない。,○×,○,"財務大臣は、関税法又は他の関税に関する法律の規定による税関長の処分について審査請求があったときは、審議会等に諮問しなければならないのが原則である。しかし、その審査請求人から関税等不服審査会への諮問を希望しない旨の申出がされているときは、当該審査請求に参加する者から当該諮問をしないことについて反対する旨の申出がされている場合を除き、当該諮問をすることを要しない(関91条1号)。
[参照　第2編（関税法）-第21章（不服申立て、取消しの訴え）-3.審査請求]"
罰則（関税法）,55-27-1,C,輸入された貨物について、その輸入者が、関税法第105条第1項(税関職員の権限)の規定による税関職員からの当該貨物についての書類の提示の要求に対し、正当な理由なく当該書類を提示しなかった場合であっても、関税法の規定に基づき罰せられることはない。,○×,×,"税関職員は、輸⼊された貨物について、輸⼊者に対し貨物についての帳簿書類その他の物件の提⽰を求めることができる(関105条1項6号)。そして、正当な理由がなく書類を提示しない場合は、1年以下の拘禁刑⼜は50万円以下の罰⾦に処せられる(関114条の2第17号)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（5）その他の罪-③税関職員の質問に答弁しない等の罪]"
罰則（関税法）,55-27-2,C,関税法第23条第1項(船用品又は機用品の積込み等)に規定する税関長の承認を受けないで外国貨物である機用品を本邦と外国との間を往来する航空機に積み込んだ者は、1年以下の拘禁刑又は50万円以下の罰金に処せられることがある。,○×,○,"外国から本邦に到着した外国貨物である船用品や機用品は、税関長に申告し、その承認を受けて、保税地域から本邦と外国との間を往来する船舶や航空機に積み込む場合に限り、外国貨物のまま積み込むことができる(関23条1項)。この規定に違反して税関長の承認を受けず積み込んだ者は、1年以下の拘禁刑又は50万円以下の罰金に処せられることがある(関114条の2第7号)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（5）その他の罪-②承認を受けず船用品又は機用品を積み込む罪]"
罰則（関税法）,55-27-3,C,関税法第109条(輸入してはならない貨物を輸入する罪)の犯罪行為の用に供した船舶については、当該船舶がその犯人以外の者の所有に係り、かつ、その所有する者が、その犯罪が行われた後、その情を知らないで当該船舶を取得したと認められるときは、没収されることはない。,○×,○,"関税法第109条(輸入してはならない貨物を輸入する罪)の犯罪行為の用に供した船舶は、没収される。ただし、この船舶を犯人以外の者が所有しており、かつ、その所有する者が、その犯罪が行われた後、その情を知らないで（犯罪行為の用に供した船舶だと知らないで、という意味。）船舶を取得したと認められるときは、没収されない(関112条1項、118条1項2号)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（4）密輸貨物の運搬等の罪、第2編（関税法）-第25章（罰則）-2.関税法の罰則-（1）輸出入してはならない貨物を輸出入する等の罪-①輸出してはならない貨物を輸出する罪]"
罰則（関税法）,55-27-4,C,関税法第67条(輸出又は輸入の許可)の輸入申告に際し、通関業者が偽った申告をし、貨物を輸入することとなった場合には、当該偽った申告をした通関業者は、関税法の規定に基づき罰せられることがある。,○×,○,"輸入の申告又は検査に際し、通関業者の偽った申告や証明、あるいは偽った書類の提出により貨物を輸入することとなった場合においては、当該行為をした通関業者について、5年以下の拘禁刑若しくは1,000万円以下の罰金に処し、又はこれを併科（どっちも科すこと。）する。ただし、当該犯罪に係る貨物の価格の5倍が1,000万円を超えるときは、罰金は、当該価格の5倍以下とする(関111条1項2号、111条2項)。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（4）無許可輸出入等の罪]"
罰則（関税法）,55-27-5,C,関税法第32条(見本の一時持出)に規定する税関長の許可を受けないで保税地域にある外国貨物を見本として一時持ち出した者については、その一時持出しを行った後に当該外国貨物を保税地域に戻した場合であっても、1年以下の拘禁刑又は30万円以下の罰金に処せられることがある。,○×,○,"関税法第32条(見本の一時持出)に規定する税関長の許可を受けないで保税地域にある外国貨物を見本として一時持ち出した者については、1年以下の拘禁刑又は30万円以下の罰金に処せられることがあるとされ(関115条の2第6号)、その一時持出しを行った後に当該外国貨物を保税地域に戻したからといって罰せられない旨の規定は無い。
[参照　第2編（関税法）-第25章（罰則）-2.関税法の罰則-（5）その他の罪-④保税地域等に関する罪]"
NACCS法,55-28-1,A,通関業者は、通関士が通関業務に従事している営業所における通関業務として他人の依頼に応じて税関官署に対してする輸入申告書の提出を電子情報処理組織(NACCS)を使用して行う場合において、その申告の入力の内容を通関士に審査させるときは、当該内容を電子情報処理組織(NACCS)に係る入出力装置の表示装置に出力して当該審査を行うことはできない。,○×,×,"申告の入力内容の審査は、紙面又は入出力装置の表示装置に出力して行うことができるとされているので(NACCS法5条、NACCS令6条)、「当該内容を電子情報処理組織(NACCS)に係る入出力装置の表示装置に出力してこれを行うことはできない。」というのは誤りである。
[参照　第4編（NACCS法）-4.通関士の審査]"
NACCS法,55-28-2,A,関税法第98条第1項の規定による開庁時間外の事務の執行の求めに関する届出は、電子情報処理組織(NACCS)を使用して行うことができない。,○×,×,"できる(NACCS令1条1項1号、別表47号)。 
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,55-28-3,A,関税暫定措置法施行令第27条第1項の規定による関税暫定措置法第8条の2第1項の特恵関税に係る原産地証明書の提出は、電子情報処理組織(NACCS)を使用して行うことができる。,○×,○,"できる(NACCS令1条1項1号、別表72号の3)。 
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,55-28-4,A,通関業法第4条第1項の規定による通関業の許可申請書の提出は、電子情報処理組織(NACCS)を使用して行うことができない。,○×,×,"できる(NACCS令1条1項1号、別表93号の4)。 
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
NACCS法,55-28-5,A,家畜伝染病予防法第38条の2第1項の規定による動物検疫所に対する動物の輸入に関する届出は、電子情報処理組織(NACCS)を使用して行うことができない。,○×,×,"できる(NACCS令1条4項5号)。
[参照　第4編（NACCS法）-1.NACCS法の目的と定義-（2）定義]"
輸出してはならない貨物,55-29-1,B,税関長は、仮に陸揚げされた外国貨物のうちに意匠権を侵害する物品があると思料するときは、当該外国貨物が輸出してはならない貨物（関税法第69条の2第1項第3号に規定する意匠権を侵害する貨物）に該当するか否かについての認定手続を執らなければならない。,○×,×,"仮陸揚げ(関21条)は原則として輸出申告の手続が準用されないため、輸出してはならない貨物に係る認定手続(関69条の2)を執る必要がない。
[参照　第2編（関税法）-第3章（輸出入申告）-16.積戻し]"
輸出してはならない貨物,55-29-2,A,税関長は、輸出されようとする貨物のうちに特許権を侵害する物品に該当する貨物があると思料する場合に、当該特許権に係る輸出差止申立てが行われているときは、当該貨物が特許権を侵害する貨物に該当するか否かについての認定手続を執らなければならない。,○×,○,"税関長は、輸出差止申立てが行われているか否かに関係なく、輸出されようとする貨物のうちに特許権を侵害する物品に該当する貨物があると思料する場合は、認定手続を執らなければならない(関69条の3第1項)。輸出差止申立ては、認定手続を執るべきことの申立てを権利者から税関長に対して行うものに過ぎないので(関69条の4)、認定手続を執ることの要件ではない。 
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,55-29-3,A,貨物を輸出しようとする際、税関長は、育成者権を侵害する貨物に該当するか否かについての認定手続において、必要があると認めるときは、農林水産大臣に対し、当該認定のための参考となるべき意見を求めることができる。,○×,○,"税関長は、育成者権を侵害する貨物に該当するか否かについての認定手続において、認定のために必要があると認めるときは、農林水産大臣に、当該認定のための参考となるべき意見を求めることができる(関69条の8第1項、69条の2第1項3号)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,55-29-4,A,税関長は、輸出してはならない貨物に係る認定手続を執った場合において、当該認定手続が執られた貨物が商標権を侵害する物品に該当する又は該当しないと認定した旨の通知をする前に、当該貨物が輸出されないこととなったときには、当該貨物に係る商標権者に対し、当該貨物が輸出されないこととなった旨を通知するものとされている。,○×,○,"税関長は、認定手続が執られた貨物が、商標権を侵害する物品に該当すると認定したとき、又は該当しないと認定したときは、その旨及びその理由を当該認定がされた貨物に係る商標権者及び貨物を輸出しようとする者に通知しなければならない。しかし、税関長は、当該認定の通知をする前に当該疑義貨物が輸出されないこととなった場合には、当該疑義貨物に係る商標権者に対し、その旨を通知するとともに、認定手続を取りやめるものとする(関69条の3第5項、6項)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-2.認定手続]"
輸出してはならない貨物,55-29-5,A,著作権者が、自己の著作権を侵害すると認める貨物について、税関長に対し、輸出差止申立てを行う場合において、当該輸出差止申立てが効力を有する期間として当該著作権者が希望することができる期間は4年以内に限ることとされている。,○×,○,"輸出差止申立てをしようとする者は、申立てが効力を有する期間として希望する期間（4年以内に限る。）を申立書に記載して、税関長に提出する(関69条の4第1項、関令62条の3第5号)。
[参照　第2編（関税法）-第5章（輸出入してはならない貨物）-3.輸出入差止申立て-（2）差止申立て]"
特殊関税,55-30-1,B,不当廉売された貨物の輸入が当該貨物と同種の貨物を生産している本邦の産業に実質的な損害を与えるおそれがある事実がある場合には、当該本邦の産業を保護する必要があると認められないときであっても、不当廉売関税を課することができることとされている。,○×,×,"「当該本邦の産業を保護する必要があると認められないときであっても」ではなく「当該本邦の産業を保護する必要があると認められるときは」である(関率8条1項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（1）不当廉売関税を課すための要件]"
特殊関税,55-30-2,B,政府は、関税定率法第8条第5項の規定による調査が開始された日から60日を経過する日以後において、その調査の完了前においても、十分な証拠により、不当廉売された貨物の輸入の事実及び当該輸入が本邦の産業に実質的な損害を与える事実を推定することができ、当該本邦の産業を保護するため必要があると認められるときは、貨物、当該貨物の供給者又は供給国及び期間を指定し、当該指定された供給者又は供給国に係る当該指定された貨物で当該指定された期間内に輸入されるものにつき、当該貨物を輸入しようとする者に対し、当該貨物の正常価格と推定される価格と不当廉売価格と推定される価格との差額に相当する額と同額以下の暫定的な関税を課することができることとされている。 ,○×,○,"いわゆる暫定措置（仮の措置）のことであり、関税定率法8条9項1号に規定がある。不当廉売関税の発動要件を満たすかどうかを調査するには時間がかかることがあるため、調査の完了前においても、要件を満たす可能性が高い場合は暫定措置として関税を課す。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（5）調査開始から指定までの手続-③暫定措置]"
特殊関税,55-30-3,B,関税定率法第8条第1項の規定により、不当廉売された貨物の輸入が本邦の産業に実質的な損害を与える事実がある場合において、当該本邦の産業を保護するため必要があると認められるときは、貨物、当該貨物の供給者又は供給国及び期間を指定し、当該指定された供給者又は供給国に係る当該指定された貨物で当該指定された期間内に輸入されるものにつき、関税率表の税率による関税のほか、当該貨物の正常価格と不当廉売価格との差額に相当する額と同額以下の不当廉売関税を課することができることとされている。,○×,○,"関税定率法8条1項そのままであり、不当廉売関税を課すための要件である。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（1）不当廉売関税を課すための要件]"
特殊関税,55-30-4,B,関税定率法第8条第2項に規定する暫定措置がとられていた期間内に輸入された貨物について課することができる不当廉売関税は、当該不当廉売関税を課されることとなる貨物の輸入者が納める義務があるものとされている。,○×,○,"不当廉売関税の暫定措置で納める税も関税なので、当該不当廉売関税を課されることとなる貨物の輸入者に納める義務がある(関率8条3項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（4）納税義務者]"
特殊関税,55-30-5,B,政府は、不当廉売された貨物の輸入の事実及び当該輸入が本邦の産業の確立を実質的に妨げる事実についての十分な証拠がある場合において、必要があると認めるときは、これらの事実の有無につき調査を行うこととされている。,○×,○,"政府は、利害関係者による不当廉売関税を課すことの求めがあった場合や、その他不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実についての十分な証拠がある場合において、必要があると認めるときは、これらの事実の有無につき調査を行う(関率8条5項)。
[参照　第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-3.不当廉売関税-（5）調査開始から指定までの手続-①調査開始、第3編（関税定率法、関税暫定措置法）-第2章（特殊関税）-2.相殺関税-（5）調査開始から指定までの手続-①調査開始]"
